"No.","Time","Source","Destination","Protocol","Length","Info"
"18713","41.230871","74.125.103.199","134.114.109.190","TCP","1026","443  >  51949 [ACK] Seq=1382270 Ack=1609 Win=32512 Len=960 TSval=1536698158 TSecr=632616684 [TCP segment of a reassembled PDU]"
"18714","41.231445","134.114.109.190","74.125.103.199","TCP","66","51949  >  443 [ACK] Seq=1609 Ack=1376798 Win=41248 Len=0 TSval=632616698 TSecr=1536698158"
"18715","41.234160","134.114.109.190","216.58.219.1","QUIC","158","Payload (Encrypted), PKN: 14, CID: 14651805230437216490"
"18716","41.235513","134.114.109.190","172.217.14.70","QUIC","147","Payload (Encrypted), PKN: 80, CID: 12900551419293419956"
"18717","41.235627","134.114.109.190","172.217.4.130","QUIC","730","Payload (Encrypted), PKN: 69, CID: 2367890424197743326"
"18718","41.235779","134.114.109.190","172.217.4.130","QUIC","707","Payload (Encrypted), PKN: 70, CID: 2367890424197743326"
"18719","41.236023","134.114.109.190","172.217.4.130","QUIC","766","Payload (Encrypted), PKN: 71, CID: 2367890424197743326"
"18720","41.236321","134.114.109.190","172.217.4.130","QUIC","699","Payload (Encrypted), PKN: 72, CID: 2367890424197743326"
"18721","41.236844","63.251.109.127","134.114.109.190","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"18722","41.236878","134.114.109.190","63.251.109.127","TCP","54","51950  >  443 [ACK] Seq=644 Ack=4931 Win=65535 Len=0"
"18723","41.241198","134.114.109.190","74.125.103.199","TCP","66","51949  >  443 [ACK] Seq=1609 Ack=1383230 Win=191488 Len=0 TSval=632616705 TSecr=1536698158"
"18724","41.241344","134.114.109.190","63.251.109.127","TLSv1.2","785","Application Data"
"18725","41.245837","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1383230 Ack=1609 Win=32512 Len=1368 TSval=1536698173 TSecr=632616697 [TCP segment of a reassembled PDU]"
"18726","41.245838","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1384598 Ack=1609 Win=32512 Len=1368 TSval=1536698173 TSecr=632616697 [TCP segment of a reassembled PDU]"
"18727","41.245840","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1385966 Ack=1609 Win=32512 Len=1368 TSval=1536698173 TSecr=632616697 [TCP segment of a reassembled PDU]"
"18728","41.245841","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1387334 Ack=1609 Win=32512 Len=1368 TSval=1536698173 TSecr=632616697 [TCP segment of a reassembled PDU]"
"18729","41.245842","74.125.103.199","134.114.109.190","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"18730","41.245843","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1390070 Ack=1609 Win=32512 Len=1368 TSval=1536698173 TSecr=632616697 [TCP segment of a reassembled PDU]"
"18731","41.245844","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1391438 Ack=1609 Win=32512 Len=1368 TSval=1536698173 TSecr=632616697 [TCP segment of a reassembled PDU]"
"18732","41.245845","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1392806 Ack=1609 Win=32512 Len=1368 TSval=1536698173 TSecr=632616697 [TCP segment of a reassembled PDU]"
"18733","41.245846","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1394174 Ack=1609 Win=32512 Len=1368 TSval=1536698173 TSecr=632616697 [TCP segment of a reassembled PDU]"
"18734","41.245847","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1395542 Ack=1609 Win=32512 Len=1368 TSval=1536698173 TSecr=632616697 [TCP segment of a reassembled PDU]"
"18735","41.245848","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1396910 Ack=1609 Win=32512 Len=1368 TSval=1536698173 TSecr=632616697 [TCP segment of a reassembled PDU]"
"18736","41.245849","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1398278 Ack=1609 Win=32512 Len=1368 TSval=1536698173 TSecr=632616697 [TCP segment of a reassembled PDU]"
"18737","41.245850","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1399646 Ack=1609 Win=32512 Len=1368 TSval=1536698173 TSecr=632616697 [TCP segment of a reassembled PDU]"
"18738","41.245851","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1401014 Ack=1609 Win=32512 Len=1368 TSval=1536698173 TSecr=632616697 [TCP segment of a reassembled PDU]"
"18739","41.245852","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1402382 Ack=1609 Win=32512 Len=1368 TSval=1536698173 TSecr=632616697 [TCP segment of a reassembled PDU]"
"18740","41.245974","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1403750 Ack=1609 Win=32512 Len=1368 TSval=1536698173 TSecr=632616697 [TCP segment of a reassembled PDU]"
"18741","41.245975","74.125.103.199","134.114.109.190","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"18742","41.245976","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1406486 Ack=1609 Win=32512 Len=1368 TSval=1536698173 TSecr=632616697 [TCP segment of a reassembled PDU]"
"18743","41.245977","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1407854 Ack=1609 Win=32512 Len=1368 TSval=1536698173 TSecr=632616697 [TCP segment of a reassembled PDU]"
"18744","41.245978","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1409222 Ack=1609 Win=32512 Len=1368 TSval=1536698173 TSecr=632616697 [TCP segment of a reassembled PDU]"
"18745","41.245980","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1410590 Ack=1609 Win=32512 Len=1368 TSval=1536698173 TSecr=632616697 [TCP segment of a reassembled PDU]"
"18746","41.245981","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1411958 Ack=1609 Win=32512 Len=1368 TSval=1536698173 TSecr=632616697 [TCP segment of a reassembled PDU]"
"18747","41.245982","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1413326 Ack=1609 Win=32512 Len=1368 TSval=1536698173 TSecr=632616697 [TCP segment of a reassembled PDU]"
"18748","41.245983","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1414694 Ack=1609 Win=32512 Len=1368 TSval=1536698173 TSecr=632616697 [TCP segment of a reassembled PDU]"
"18749","41.245983","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1416062 Ack=1609 Win=32512 Len=1368 TSval=1536698173 TSecr=632616697 [TCP segment of a reassembled PDU]"
"18750","41.245984","74.125.103.199","134.114.109.190","TCP","682","443  >  51949 [ACK] Seq=1417430 Ack=1609 Win=32512 Len=616 TSval=1536698173 TSecr=632616697 [TCP segment of a reassembled PDU]"
"18751","41.246444","134.114.109.190","74.125.103.199","TCP","66","51949  >  443 [ACK] Seq=1609 Ack=1394174 Win=180544 Len=0 TSval=632616710 TSecr=1536698173"
"18752","41.246447","134.114.109.190","74.125.103.199","TCP","66","51949  >  443 [ACK] Seq=1609 Ack=1405118 Win=169600 Len=0 TSval=632616710 TSecr=1536698173"
"18753","41.246453","134.114.109.190","74.125.103.199","TCP","66","51949  >  443 [ACK] Seq=1609 Ack=1416062 Win=158656 Len=0 TSval=632616710 TSecr=1536698173"
"18754","41.249820","216.58.219.1","134.114.109.190","QUIC","1392","Payload (Encrypted), PKN: 18"
"18755","41.249821","216.58.219.1","134.114.109.190","QUIC","1392","Payload (Encrypted), PKN: 19"
"18756","41.249823","216.58.219.1","134.114.109.190","QUIC","1392","Payload (Encrypted), PKN: 20"
"18757","41.249824","216.58.219.1","134.114.109.190","QUIC","1392","Payload (Encrypted), PKN: 21"
"18758","41.250004","216.58.219.1","134.114.109.190","QUIC","1392","Payload (Encrypted), PKN: 22"
"18759","41.250005","216.58.219.1","134.114.109.190","QUIC","1392","Payload (Encrypted), PKN: 23"
"18760","41.250021","216.58.219.1","134.114.109.190","QUIC","1392","Payload (Encrypted), PKN: 24"
"18761","41.250022","216.58.219.1","134.114.109.190","QUIC","1392","Payload (Encrypted), PKN: 25"
"18762","41.250023","216.58.219.1","134.114.109.190","QUIC","1392","Payload (Encrypted), PKN: 26"
"18763","41.250024","216.58.219.1","134.114.109.190","QUIC","1392","Payload (Encrypted), PKN: 27"
"18764","41.250025","216.58.219.1","134.114.109.190","QUIC","1392","Payload (Encrypted), PKN: 28"
"18765","41.250026","216.58.219.1","134.114.109.190","QUIC","733","Payload (Encrypted), PKN: 29"
"18766","41.250122","134.114.109.190","216.58.219.1","QUIC","70","Payload (Encrypted), PKN: 15, CID: 14651805230437216490"
"18767","41.250134","134.114.109.190","216.58.219.1","QUIC","70","Payload (Encrypted), PKN: 16, CID: 14651805230437216490"
"18768","41.250693","134.114.109.190","216.58.219.1","QUIC","70","Payload (Encrypted), PKN: 17, CID: 14651805230437216490"
"18769","41.250699","134.114.109.190","216.58.219.1","QUIC","70","Payload (Encrypted), PKN: 18, CID: 14651805230437216490"
"18770","41.250720","134.114.109.190","216.58.219.1","QUIC","70","Payload (Encrypted), PKN: 19, CID: 14651805230437216490"
"18771","41.250738","134.114.109.190","216.58.219.1","QUIC","70","Payload (Encrypted), PKN: 20, CID: 14651805230437216490"
"18772","41.250974","172.217.14.70","134.114.109.190","QUIC","216","Payload (Encrypted), PKN: 40704"
"18773","41.252226","172.217.4.130","134.114.109.190","QUIC","62","Payload (Encrypted), PKN: 83"
"18774","41.255227","134.114.109.190","172.217.14.70","QUIC","70","Payload (Encrypted), PKN: 81, CID: 12900551419293419956"
"18775","41.256105","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1418046 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18776","41.256107","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1419414 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18777","41.256108","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1420782 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18778","41.256109","74.125.103.199","134.114.109.190","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"18779","41.256110","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1423518 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18780","41.256111","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1424886 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18781","41.256112","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1426254 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18782","41.256113","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1427622 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18783","41.256114","74.125.103.199","134.114.109.190","TCP","1226","443  >  51949 [ACK] Seq=1428990 Ack=1609 Win=32512 Len=1160 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18784","41.256354","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1430150 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18785","41.256356","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1431518 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18786","41.256357","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1432886 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18787","41.256358","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1434254 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18788","41.256359","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1435622 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18789","41.256361","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1436990 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18790","41.256362","74.125.103.199","134.114.109.190","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"18791","41.256363","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1439726 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18792","41.256364","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1441094 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18793","41.256365","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1442462 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18794","41.256366","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1443830 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18795","41.256367","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1445198 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18796","41.256368","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1446566 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18797","41.256369","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1447934 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18798","41.256370","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1449302 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18799","41.256609","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1450670 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18800","41.256610","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1452038 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18801","41.256612","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1453406 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18802","41.256613","74.125.103.199","134.114.109.190","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"18803","41.256614","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1456142 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18804","41.256615","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1457510 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18805","41.256616","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1458878 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18806","41.256617","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1460246 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18807","41.256618","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1461614 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18808","41.256620","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1462982 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18809","41.256620","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1464350 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18810","41.256622","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1465718 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18811","41.256622","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1467086 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18812","41.256623","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1468454 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18813","41.256624","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1469822 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18814","41.256726","134.114.109.190","74.125.103.199","TCP","66","51949  >  443 [ACK] Seq=1609 Ack=1426254 Win=148480 Len=0 TSval=632616720 TSecr=1536698173"
"18815","41.256728","134.114.109.190","74.125.103.199","TCP","66","51949  >  443 [ACK] Seq=1609 Ack=1436990 Win=137728 Len=0 TSval=632616720 TSecr=1536698184"
"18816","41.256739","134.114.109.190","74.125.103.199","TCP","66","51949  >  443 [ACK] Seq=1609 Ack=1447934 Win=126784 Len=0 TSval=632616720 TSecr=1536698184"
"18817","41.256740","134.114.109.190","74.125.103.199","TCP","66","51949  >  443 [ACK] Seq=1609 Ack=1458878 Win=115840 Len=0 TSval=632616720 TSecr=1536698184"
"18818","41.256744","74.125.103.199","134.114.109.190","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"18819","41.256745","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1472558 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18820","41.256746","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1473926 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18821","41.256747","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1475294 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18822","41.256748","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1476662 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18823","41.256749","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1478030 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18824","41.256750","134.114.109.190","74.125.103.199","TCP","66","51949  >  443 [ACK] Seq=1609 Ack=1469822 Win=104896 Len=0 TSval=632616720 TSecr=1536698184"
"18825","41.256750","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1479398 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18826","41.256751","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1480766 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
"18827","41.256752","74.125.103.199","134.114.109.190","TCP","1434","443  >  51949 [ACK] Seq=1482134 Ack=1609 Win=32512 Len=1368 TSval=1536698184 TSecr=632616705 [TCP segment of a reassembled PDU]"
